Loại hình	Quận/Huyện	Phòng ngủ	Phòng tắm	Diện tích	Diện tích sử dụng	Tình hình nội thất	Loại chủ quyền	Dự án	Tháp	Trạng thái	Giá bán	Ban công	Phòng cho giúp việc	Sân vườn	Phòng giải trí	Chỗ đậu xe hơi	Hồ bơi riêng	Quầy minibar	Tầng hầm	Số tầng	Góc làm việc	Thời gian Xây dựng	Nhà kho	Nuôi thú cưng	Mục đích sử dụng	Thời gian bắt đầu bán	Mã nhà đất	Giá đăng	Loại hình nhà đất	Số phòng ngủ	Số phòng tắm	Gym	Bàn ghế phòng khách	Chiều dài	Chiều rộng	Diện tích sàn	TV	Máy hút mùi	Kệ TV	Cảm biến cháy	Tủ lạnh
Căn hộ	Nhà Bè	3	2	85.5 m²		Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside		Chưa bàn giao	3.58 tỷ	No	No	No	No	No	No	No	No	22	No																				
Căn hộ	Nhà Bè	2	2	78 m²	78 m²	Không có nội thất	HĐ mua bán	City Gate	B1		2.4 tỷ	No	No	No	No	No	No	No	No	12																					
Nhà phố	Quận 4	2	2	41.2 m²	41.2 m²	Đầy đủ nội thất	Sổ hồng				3.9 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Office-tel	Quận 4	1	1	35 m²	40 m²			Saigon Royal Residences	Tháp A	Chưa bàn giao	3.2 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 1	3	2	109 m²	109 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Central Park	Landmark 81	Chưa bàn giao	15 tỷ	No	No	No	No	No	No	No	No																						
Căn hộ	Quận 7	1	1	53 m²		Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside		Chưa bàn giao	2.13 tỷ	No	No	No	No	No	No	No	No	15	No																				
Căn hộ	Quận 2	1	1	57 m²	57 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Central Park	LANDMARK PLUS	Chưa bàn giao	3.65 tỷ	No	No	No	No	No	No					01/01/2015				06/01/2021															
Căn hộ	Quận 8	2	2	69 m²	69 m²	Nội thất cơ bản		Vinhomes Grand Park			2.47 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 1	2	2	70 m²	65 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Golden River	The Aqua 4		8.2 tỷ	No	No	No	No	No	No	No	No			01/01/2017																			
	Bình Thạnh			21																							MBY3080	1.35 tỷ	Nhà phố	1	2										
Căn hộ	Quận 9	2	2	66.6 m²		Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	MERCURY	Chưa bàn giao	2.54 tỷ	No	No	No	No	No	No	No	No	14																					
Căn hộ	Quận 12	2	2	54.6 m²	50.6 m²	Nội thất cơ bản	HĐ mua bán	CitiGrand		Chưa bàn giao	2.51 tỷ	No	No	No	No	No	No	No	No	8																					
Căn hộ	Quận 2	2	1	92.25 m²	92.25 m²	Nội thất cơ bản	HĐ mua bán				3.1 tỷ	No	No	No	No	No	No	No	No	1	No		No																		
Căn hộ	Quận 9	2	1	55 m²		Nội thất cơ bản	HĐ mua bán	Saigon Mia			2.85 tỷ	No	No	No	No	No	No	No	No	21	No		No																		
Office-tel	Quận 9	1	1	31 m²		Không có nội thất		The Sun Avenue			1.6 tỷ	No	No	No	No	No	No	No	No	3	No		No	No																	
Căn hộ	Quận 2	2	2	71 m²		Đầy đủ nội thất		Saigon South Residence			3.45 tỷ	No	No	No	No	No	No	No	No		No		No	No								No									
Nhà phố	Tân Bình	1	1	20.2 m²	40.4 m²	Không có nội thất	Sổ hồng				2.1 tỷ	Yes	No	No	No	No	No	No	No	1	Yes		No																		
Căn hộ	Quận 2	1	1	57 m²	57 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Central Park	LANDMARK PLUS	Chưa bàn giao	3.6 tỷ	No	No	No	No	No	No	No		11																					
Nhà phố	Bình Thạnh	4	6	56.1 m²	305.7 m²	Đầy đủ nội thất	Sổ hồng				10.5 tỷ	No	No	No	No	No	No	No	No	4	No		No																		
Căn hộ	Quận 9	2	1	59.1 m²	54.8 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S1.01		2.03 tỷ	No	No	No	No	No	No	No	No	17																					
Căn hộ	Quận 2	3	2	106 m²	106 m²	Đầy đủ nội thất					3.95 tỷ	No	No	No	No	No	No	No	No	10	No		No	No																	
Căn hộ	Quận 2	2	2	77 m²	74 m²	Đầy đủ nội thất	HĐ mua bán	Palm Heights	T2		4.3 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	2	1	59 m²	54 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Grand Park	S1.07		2.45 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	1	1	46 m²	44 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S3.01		1.87 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	2	2	69.2 m²	69.2 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S2.02		2.75 tỷ	No	No	No	No	No	No	No	No	25																					
Căn hộ	Bình Thạnh	2	2	66.15 m²	66.15 m²	Nội thất cơ bản		SaFira Khang Điền			2.46 tỷ	No	No	No	No	No	No	No	No	10	No		No																		
Căn hộ	Quận 2	3	2	91.42 m²		Đầy đủ nội thất		Sunrise Riverside			4.5 tỷ	No	No	No	No	No	No	No	No	15	No		No	No																	
	Tân Phú			42																							MCB5720	4.2 tỷ	Căn hộ	1	1										
Căn hộ	Quận 9	2	2	69.95 m²	69.95 m²	Nội thất cơ bản		Q7 Boulevard		Chưa bàn giao	3.17 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 4	3	3	100 m²		Không có nội thất		Vinhomes Central Park			6.3 tỷ	Yes	No	No	No	Yes	Yes	No	No		No		No	No		15/11/2017															
Căn hộ	Bình Chánh	2	2	64.64 m²	58.6 m²	Nội thất cơ bản		Conic Riverside	B		1.86 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 12	1	1	47 m²	43 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park			1.88 tỷ	No	No	No	No	No	No	No	No	17	No																				
Căn hộ	Quận 9	3	2	77 m²	77 m²	Nội thất cơ bản	HĐ mua bán	Centum Wealth	Block A2	Chưa bàn giao	2.95 tỷ	No	No	No	No	No	No	No		3																					
Nhà phố	Bình Thạnh	2	2	36 m²	66 m²	Nội thất cơ bản	Sổ hồng				4.2 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Quận 8	2	2	70.45 m²	70.45 m²	Nội thất cơ bản	HĐ mua bán	Sunrise Riverside			3 tỷ	No	No	No	No	No	No	No	No		No		No																		
Nhà phố	Bình Thạnh	10	6	53.3 m²	159 m²	Nội thất cơ bản	Sổ hồng				5.1 tỷ	No	No	No	No	No	No	No	No	3	No		No																		
Căn hộ	Bình Thạnh	2	2	70 m²		Nội thất cơ bản	HĐ mua bán	Kingdom 101	Block C	Chưa bàn giao	5.59 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Bình Thạnh	2	2	85.7 m²	85.7 m²	Nội thất cơ bản	HĐ mua bán	Sadora Apartment	A		8 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	2	2	65.96 m²	62.76 m²	Nội thất cơ bản		Eco Green Sài Gòn	M2	Chưa bàn giao	3.35 tỷ	No	No	No	No	No	No	No	No	12																					
Căn hộ	Quận 7	2	2	70 m²		Đầy đủ nội thất		Prince Residence			5 tỷ	Yes	No	No	Yes	Yes	Yes	No	No		No		No		Để ở	27/05/2019															
Office-tel	Bình Thạnh	2	2	80 m²	80 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Central Park	Landmark 81	Chưa bàn giao	12.5 tỷ	No	No	No	No	No	No	No	No																						
Căn hộ	Bình Thạnh	3	2	96 m²	95 m²	Đầy đủ nội thất	HĐ mua bán	The Sun Avenue	Block 3		5 tỷ	No	No	No	No	No	No	No	No	21																					
Căn hộ	Quận 9	3	2	81 m²	75 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S5.01		3.27 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Gò Vấp	2	2	75 m²	75 m²	Đầy đủ nội thất		Hồng Lĩnh Plaza			1.85 tỷ	No	No	No	No	No	No	No	No	10	No		No																		
Office-tel	Quận 7	1	1	39.9 m²	35.5 m²	Đầy đủ nội thất	HĐ mua bán	The Sun Avenue	Block 5		2.2 tỷ	No	No	No	No	No	No	No	No		No																				
Nhà phố	Bình Thạnh	2	1	103.3 m²	67.2 m²						7.3 tỷ	No	No	No	No	No	No	No	No	1	No		No	No								No									
Nhà phố	Quận 9	2	2	33 m²	62 m²	Không có nội thất					2.49 tỷ	No	No	No	No	No	No	No	No	2	No		No	No																	
Căn hộ	Nhà Bè	2	2	66 m²		Đầy đủ nội thất		Masteri Thảo Điền			3.72 tỷ	No	No	No	No	No	No	No	No		No		No	No		17/07/2019															
Căn hộ	Quận 9	2	1	55 m²	55 m²	Không có nội thất	HĐ mua bán	CT Plaza Nguyên Hồng		Chưa bàn giao	2.3 tỷ	No	No	No	No	No	No	No	No	9																					
Căn hộ	Quận 2	2	2	84 m²	76 m²	Nội thất cơ bản	HĐ mua bán	Sunshine City Sài Gòn		Chưa bàn giao	4.5 tỷ	No	No	No	No	No	No	No	No							28/09/2020															
Căn hộ	Thủ Đức	2	2	78 m²	73 m²	Không có nội thất	HĐ mua bán	Topaz Elite	Phoenix 2		2.65 tỷ	No	No	No	No	No	No	No	No							07/12/2020															
Căn hộ	Quận 9	2	2	66.66 m²		Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	VENUS	Chưa bàn giao	2.83 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 12	1	1	47 m²	42 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S1.07		1.91 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 8	2	2	62 m²		Đầy đủ nội thất		CitiHome			1.7 tỷ	No	No	No	No	No	No	No	No	18	No		No	No																	
Căn hộ	Quận 2	2	2	60.7 m²	56 m²	Đầy đủ nội thất		The New City Thủ Thiêm	Venice		3.75 tỷ	Yes	No	No	No	Yes	No	No	Yes		No		No																		
Căn hộ	Quận 7	1	1	51 m²	48 m²	Đầy đủ nội thất	HĐ mua bán	The Sun Avenue	Block 8		2.75 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	2	2	59 m²	59 m²	Đầy đủ nội thất	HĐ mua bán	Dream Home Residence		Chưa bàn giao	2.03 tỷ	No	No	No	No	No	No	No	No	15																					
Căn hộ	Quận 4	1	1	68 m²	68 m²	Đầy đủ nội thất	HĐ mua bán	M-One Nam Sài Gòn	T2		2.65 tỷ	No	No	No	No	No	No	No	No	24																					
Căn hộ	Quận 2	2	2	66.66 m²	66.66 m²	Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	URANUS	Chưa bàn giao	2.27 tỷ	No	No	No	No	No	No	No		5																					
Căn hộ	Quận 7	1	1	51.7 m²	48.2 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S1.03		1.96 tỷ	No	No	No	No	No	No	No	No	12																					
Căn hộ	Quận 9	1	1	33 m²	30 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S5.02		1.41 tỷ	No	No	No	No	No	No	No	No		No																				
Office-tel	Bình Thạnh	2	2	83.8 m²		Nội thất cơ bản	HĐ mua bán	Vinhomes Central Park			3.45 tỷ	Yes	No	No	No	Yes	Yes	No	No		No				Ở	19/12/2017															
Nhà phố	Gò Vấp	3	4	51 m²	167 m²	Nội thất cơ bản	Sổ hồng				5.6 tỷ	Yes	No	Yes	No	Yes	No	No	No	3	Yes		No																		
Căn hộ	Nhà Bè	2	2	73 m²	68 m²	Không có nội thất		Richmond City			3.8 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Bình Thạnh	3	2	118 m²	118 m²	Nội thất cơ bản	Sổ hồng	The Manor			6.1 tỷ	No	No	No	No	No	No	No	No	5	No																				
Căn hộ	Quận 2	2	1	57.64 m²	53.03 m²	Không có nội thất		Picity High Park	P5	Chưa bàn giao	1.9 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	2	1	57 m²	57 m²	Nội thất cơ bản		Q7 Boulevard	B2	Chưa bàn giao	2.2 tỷ	No	No	No	No	No	No	No		20						28/07/2020															
Căn hộ	Gò Vấp	2	2	76 m²	76 m²	Nội thất cơ bản		Belleza Apartment	Block A		2.03 tỷ	No	No	No	No	No	No	No	No	8	No																				
Căn hộ	Quận 7	1	1	34 m²	31 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S2.03		1.55 tỷ	No	No	No	No	No	No	No	No		No																				
Văn phòng	Quận 9			35.1 m²	32 m²	Đầy đủ nội thất	HĐ mua bán		Block 4		1.95 tỷ	No	No	No	No	No	No	No	No		No		No	No								No									
Căn hộ	Quận 9	2	2	67.61 m²	67.61 m²	Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside		Chưa bàn giao	2.88 tỷ	No	No	No	No	No	No	No	No	32																					
Căn hộ	Quận 2	2	2	74 m²	71 m²	Nội thất cơ bản		I-Home 1	B		2.25 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 8	2	1	50 m²	50 m²	Nội thất cơ bản	Sổ hồng				1.6 tỷ	No	No	No	No	No	No	No	No	3	No		No																		
Nhà phố	Gò Vấp	2	2	28.8 m²	57.6 m²	Không có nội thất	Sổ hồng				2.83 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Đất nền	Quận 2			53.5 m²							3.25 tỷ	No	No	No	No	No	No	No	No		No		No	No								No					No	No		No	No
Căn hộ	Nhà Bè	2	1	60 m²	60 m²	Đầy đủ nội thất	Sổ hồng	Thủ Thiêm Xanh			1.95 tỷ	No	No	No	No	No	No	No	No	15	No																				
Căn hộ	Quận 9	2	2	74 m²		Nội thất cơ bản		Q7 Saigon Riverside	VENUS	Chưa bàn giao	3.08 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 4	3	2	77 m²	77 m²	Đầy đủ nội thất		Chung cư An Hòa 2			1.85 tỷ	No	No	No	No	No	No	No	No	4	No		No																		
Căn hộ	Nhà Bè	2	2	75 m²		Nội thất cơ bản	HĐ mua bán	Vinhomes Central Park			3.61 tỷ	No	No	No	No	No	No	No	No		No				Để ở	18/09/2017															
Căn hộ	Bình Chánh	3	2	88 m²	88 m²	Đầy đủ nội thất	Sổ hồng	Icon 56			4.8 tỷ	Yes	No	No	No	No	No	No	Yes	4	No																				
Căn hộ	Quận 9	2	2	64 m²		Nội thất cơ bản	HĐ mua bán	Flora Fuji	A		2.32 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Dĩ An	2	2	50.57 m²	45.47 m²	Nội thất cơ bản		Saigon Intela	B		1.4 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 7	2	1	59.2 m²	54.8 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S3.03		2.35 tỷ	No	No	No	No	No	No	No	No	20																					
Căn hộ	Quận 8	2	2	66.66 m²		Nội thất cơ bản		Q7 Saigon Riverside	URANUS	Chưa bàn giao	2.5 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 4	2	2	81.26 m²	76.31 m²	Không có nội thất		Dự án Opal Boulevard	A2	Chưa bàn giao	2.85 tỷ	No	No	No	No	No	No	No	No	17																					
Nhà phố	Gò Vấp	5	5	79 m²	251.2 m²	Nội thất cơ bản	Sổ hồng				11.9 tỷ	No	No	No	No	No	No	No	No	4	No		No																		
Căn hộ	Quận 4	3	3	109.9 m²	109.9 m²	Nội thất cơ bản	HĐ mua bán				7.8 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 10	2	2	72 m²	72 m²	Đầy đủ nội thất	HĐ mua bán	Newton Residence			5.1 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Bình Thạnh	2	2	75 m²	75 m²	Đầy đủ nội thất					3.1 tỷ	No	No	No	No	No	No	No	No	17	No		No	No																	
Nhà phố	Quận 9	2	3	55.1 m²	83.2 m²	Nội thất cơ bản	Sổ hồng				3.9 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Quận 8	2	2	76 m²	76 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park			2.7 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Bình Thạnh	3	2	110.9 m²		Nội thất cơ bản		Vinhomes Central Park			6.3 tỷ	Yes	No	No	No	Yes	Yes	No	No		No		No	No		12/09/2017															
Căn hộ	Quận 7	2	2	85.07 m²	79.53 m²	Không có nội thất		Dự án Opal Boulevard	B1	Chưa bàn giao	2.83 tỷ	No	No	No	No	No	No	No	No	30																					
Căn hộ	Quận 9	2	2	64.05 m²	64.05 m²	Không có nội thất		Prosper Plaza			2.2 tỷ	No	No	No	No	No	No	No	No	20	No		No																		
Căn hộ	Quận 9	2	2	69 m²	63 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park			2.81 tỷ	No	No	No	No	No	No	No	No	24	No																				
Căn hộ	Bình Thạnh	2	2	77.6 m²	77.6 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Golden River	The Luxury 6		7.6 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	1	1	47 m²	45 m²	Nội thất cơ bản	HĐ mua bán	The Sun Avenue	Block 2		2.3 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Bình Chánh	2	2	70.3 m²		Đầy đủ nội thất	HĐ mua bán	Vinhomes Central Park			3.8 tỷ	Yes	No	No	No	Yes	Yes	No	No		No				Để ở	07/04/2017															
Căn hộ	Bình Thạnh	4	4	155 m²	155 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Central Park			16.5 tỷ	Yes	Yes	No	Yes	Yes	No	No	No		Yes		No																		
Căn hộ	Quận 2	2	2	72.6 m²	68.2 m²	Đầy đủ nội thất	Sổ hồng	The EverRich Infinity	Block A		5.34 tỷ	No	No	No	No	No	No	No	No		No																				
Nhà phố	Gò Vấp	5	5	90 m²	270 m²	Đầy đủ nội thất	Sổ hồng				7.5 tỷ	No	No	No	No	No	No	No	No	3	No		No																		
Căn hộ	Quận 4	2	2	80 m²		Đầy đủ nội thất	HĐ mua bán	Vinhomes Central Park			4.5 tỷ	Yes	No	No	Yes	Yes	Yes	No	No		Yes		No			04/01/2018															
Căn hộ	Bình Chánh	2	1	59 m²	55 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S2.05		2.57 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	2	2	65.58 m²				Lovera Vista Khang Điền		Chưa bàn giao	2.22 tỷ	No	No	No	No	No	No	No	No	11	No		No	No																	
Căn hộ	Bình Thạnh	2	2	79.46 m²	74.31 m²	Không có nội thất	HĐ mua bán	Phú Mỹ Hưng Midtown			5.8 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Bình Thạnh	3	2	109 m²	101.13 m²	Không có nội thất	HĐ mua bán				8.36 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 9	2	2	70 m²	64 m²	Không có nội thất		Vinhomes Grand Park	S1.02		2.88 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 2	1	1	49.5 m²	49.5 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Golden River			5.2 tỷ	Yes	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 2	1	1	49.73 m²	44.81 m²	Đầy đủ nội thất	HĐ mua bán	Gateway Thảo Điền			3.3 tỷ	No	No	No	No	No	No	No	No	9	No																				
Căn hộ	Quận 7	2	2	69 m²	69 m²	Không có nội thất	Sổ hồng	Masteri An Phú	Tower A	Chưa bàn giao	4.15 tỷ	No	No	No	No	No	No	No		9																					
Căn hộ	Quận 2	3	2	86 m²	86 m²	Nội thất cơ bản		The New City Thủ Thiêm	Venice		5.15 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 2	3	3	140.4 m²	140.4 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Central Park	PARK 5		13 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	1	1	40 m²	40 m²	Đầy đủ nội thất	HĐ mua bán	Kingston Residence	K		2.8 tỷ	No	No	No	No	No	No	No				01/01/2015				14/12/2020															
Căn hộ	Dĩ An	2	2	50.57 m²	45.47 m²	Đầy đủ nội thất	HĐ mua bán	Saigon Intela		Chưa bàn giao	1.42 tỷ	No	No	No	No	No	No	No	No	10																					
Căn hộ	Quận 7	2	1	59 m²	54 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S2.01		2.32 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Nhà Bè	2	1	68 m²	68 m²	Đầy đủ nội thất	HĐ mua bán	Galaxy 9			3.6 tỷ	No	No	No	No	No	No	No	No		No					06/01/2021															
Căn hộ	Gò Vấp	2	2	77.42 m²	71.51 m²	Nội thất cơ bản		Dự án Opal Boulevard	B2	Chưa bàn giao	2.47 tỷ	No	No	No	No	No	No	No	No	23																					
Căn hộ	Quận 2	2	2	81 m²	81 m²	Đầy đủ nội thất	HĐ mua bán	The Gold View			4.95 tỷ	Yes	No	No	No	No	No	No	No	26	No																				
Căn hộ	Bình Chánh	3	2	86 m²				Q7 Saigon Riverside	VENUS	Chưa bàn giao	3.42 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 2	2	2	84.83 m²	84.83 m²	Nội thất cơ bản	Sổ hồng	Chung cư Thế Hệ Mới			4.6 tỷ	No	No	No	No	No	No	No	No	14						04/12/2020															
Căn hộ	Quận 9	2	2	67.88 m²		Không có nội thất		Kris Vue	Tháp 1	Chưa bàn giao	3.1 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 7	2	2	69.16 m²		Đầy đủ nội thất	HĐ mua bán	Sunrise Riverside			3.25 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 8	2	2	67 m²	62 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S5.03		2.83 tỷ	No	No	No	No	No	No	No	No		No																				
Nhà phố	Quận 12	4	3	48 m²	112 m²	Nội thất cơ bản	Sổ hồng				3.85 tỷ	No	No	No	No	No	No	No	No	3	No		No																		
Căn hộ	Quận 2	2	2	60 m²	60 m²	Đầy đủ nội thất	Sổ hồng				3.3 tỷ	Yes	No	Yes	No	Yes	No	No	No		Yes		No	Yes																	
Căn hộ	Quận 9	1	1	31 m²	31 m²	Nội thất cơ bản		D-Vela			1.2 tỷ	No	No	No	No	No	No	No	No	3	No		No																		
Căn hộ	Quận 2	2	2	74.77 m²	68.47 m²	Đầy đủ nội thất		Saigon South Residence	E		3.4 tỷ	No	No	No	No	No	No	No	No	27	No																				
Office-tel	Quận 9	1	1	33 m²	33 m²		HĐ mua bán	The Sun Avenue			1.57 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 8	2	2	73 m²	73 m²	Nội thất cơ bản					2.9 tỷ	No	No	No	No	No	No	No	No	17	No		No	No																	
Căn hộ	Quận 2	3	2	224 m²	224 m²	Đầy đủ nội thất	HĐ mua bán	Đảo Kim Cương - Diamond Island	Brilliant		18.5 tỷ	No	No	No	No	No	No	No	No	4																					
Căn hộ	Quận 7	2	1	59.1 m²	54.2 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S2.05		2.31 tỷ	No	No	No	No	No	No	No	No	27																					
Căn hộ	Nhà Bè	3	2	96.8 m²	90.2 m²	Nội thất cơ bản	HĐ mua bán	The Sun Avenue	Block 5		4.35 tỷ	No	No	No	No	No	No	No	No		No																				
Nhà phố	Quận 2	3	2	24.7 m²	73.3 m²	Đầy đủ nội thất	Sổ hồng				4.65 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Bình Chánh	1	1	48.5 m²	48.5 m²	Đầy đủ nội thất		Lexington Residence	LC		2.3 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Bình Chánh	3	2	90 m²	84.1 m²	Đầy đủ nội thất	HĐ mua bán	The Sun Avenue	Block 3		4.15 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	2	2	75 m²	75 m²	Nội thất cơ bản	HĐ mua bán	HomyLand 3	Tháp A		3 tỷ	No	No	No	No	No	No	No	No	10																					
Căn hộ	Nhà Bè	2	2	75 m²	75 m²	Nội thất cơ bản		Cityland Park Hills			3.65 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Nhà Bè	2	2	70 m²	70 m²	Đầy đủ nội thất	Sổ hồng	Masteri Thảo Điền	T4		3.9 tỷ	No	No	No	No	No	No	No	No	31																					
